frame.time_epoch,frame.len,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.flags,ftp.request.command,ftp.request.arg,ftp.response.code,ftp.response.arg,label
1765661651.0276468,74,10.0.3.4,10.0.3.7,34185,21,S,,,0,,1
1765661651.0283067,74,10.0.3.7,10.0.3.4,21,34185,SA,,,0,,1
1765661651.0283585,66,10.0.3.4,10.0.3.7,34185,21,A,,,0,,1
1765661651.032789,86,10.0.3.7,10.0.3.4,21,34185,PA,,,220,(vsFTPd 2.3.4),1
1765661651.0328302,66,10.0.3.4,10.0.3.7,34185,21,A,,,0,,1
1765661651.033547,78,10.0.3.4,10.0.3.7,34185,21,PA,USER,Guest,0,,1
1765661651.0342252,66,10.0.3.7,10.0.3.4,21,34185,A,,,0,,1
1765661651.0345144,100,10.0.3.7,10.0.3.4,21,34185,PA,,,331,Please specify the password.,1
1765661651.0347664,78,10.0.3.4,10.0.3.7,34185,21,PA,PASS,guest,0,,1
1765661651.0707767,66,10.0.3.7,10.0.3.4,21,34185,A,,,0,,1
1765661654.1215577,88,10.0.3.7,10.0.3.4,21,34185,PA,,,530,Login incorrect.,1
1765661654.1219,66,10.0.3.4,10.0.3.7,34185,21,FA,,,0,,1
1765661654.1227422,76,10.0.3.7,10.0.3.4,21,34185,PA,,,500,OOPS:,1
1765661654.122743,96,10.0.3.7,10.0.3.4,21,34185,PA,,,0,,1
1765661654.1227925,54,10.0.3.4,10.0.3.7,34185,21,R,,,0,,1
1765661654.1228366,54,10.0.3.4,10.0.3.7,34185,21,R,,,0,,1
1765661654.123041,90,10.0.3.7,10.0.3.4,21,34185,FPA,,,500,OOPS: child died,1
1765661654.1230652,54,10.0.3.4,10.0.3.7,34185,21,R,,,0,,1
1765661654.1262813,74,10.0.3.4,10.0.3.7,41609,21,S,,,0,,1
1765661654.12708,74,10.0.3.7,10.0.3.4,21,41609,SA,,,0,,1
1765661654.1271317,66,10.0.3.4,10.0.3.7,41609,21,A,,,0,,1
1765661654.131424,86,10.0.3.7,10.0.3.4,21,41609,PA,,,220,(vsFTPd 2.3.4),1
1765661654.1314664,66,10.0.3.4,10.0.3.7,41609,21,A,,,0,,1
1765661654.1320689,78,10.0.3.4,10.0.3.7,41609,21,PA,USER,admin,0,,1
1765661654.1327608,66,10.0.3.7,10.0.3.4,21,41609,A,,,0,,1
1765661654.1330452,100,10.0.3.7,10.0.3.4,21,41609,PA,,,331,Please specify the password.,1
1765661654.13355,81,10.0.3.4,10.0.3.7,41609,21,PA,PASS,password,0,,1
1765661654.170371,66,10.0.3.7,10.0.3.4,21,41609,A,,,0,,1
1765661656.630798,88,10.0.3.7,10.0.3.4,21,41609,PA,,,530,Login incorrect.,1
1765661656.631202,66,10.0.3.4,10.0.3.7,41609,21,FA,,,0,,1
1765661656.6319842,76,10.0.3.7,10.0.3.4,21,41609,PA,,,500,OOPS:,1
1765661656.6319845,96,10.0.3.7,10.0.3.4,21,41609,PA,,,0,,1
1765661656.632036,54,10.0.3.4,10.0.3.7,41609,21,R,,,0,,1
1765661656.6320777,54,10.0.3.4,10.0.3.7,41609,21,R,,,0,,1
1765661656.6324146,90,10.0.3.7,10.0.3.4,21,41609,FPA,,,500,OOPS: child died,1
1765661656.6324408,54,10.0.3.4,10.0.3.7,41609,21,R,,,0,,1
1765661656.6355662,74,10.0.3.4,10.0.3.7,43765,21,S,,,0,,1
1765661656.6364262,74,10.0.3.7,10.0.3.4,21,43765,SA,,,0,,1
1765661656.6364765,66,10.0.3.4,10.0.3.7,43765,21,A,,,0,,1
1765661656.6408172,86,10.0.3.7,10.0.3.4,21,43765,PA,,,220,(vsFTPd 2.3.4),1
1765661656.640859,66,10.0.3.4,10.0.3.7,43765,21,A,,,0,,1
1765661656.641363,74,10.0.3.4,10.0.3.7,43765,21,PA,USER,a,0,,1
1765661656.6420815,66,10.0.3.7,10.0.3.4,21,43765,A,,,0,,1
1765661656.6420822,100,10.0.3.7,10.0.3.4,21,43765,PA,,,331,Please specify the password.,1
1765661656.6423357,78,10.0.3.4,10.0.3.7,43765,21,PA,PASS,avery,0,,1
1765661656.679364,66,10.0.3.7,10.0.3.4,21,43765,A,,,0,,1
1765661659.4098413,88,10.0.3.7,10.0.3.4,21,43765,PA,,,530,Login incorrect.,1
1765661659.410221,66,10.0.3.4,10.0.3.7,43765,21,FA,,,0,,1
1765661659.4109902,76,10.0.3.7,10.0.3.4,21,43765,PA,,,500,OOPS:,1
1765661659.4109907,96,10.0.3.7,10.0.3.4,21,43765,PA,,,0,,1
1765661659.4110408,54,10.0.3.4,10.0.3.7,43765,21,R,,,0,,1
1765661659.4110813,54,10.0.3.4,10.0.3.7,43765,21,R,,,0,,1
1765661659.4121146,90,10.0.3.7,10.0.3.4,21,43765,FPA,,,500,OOPS: child died,1
1765661659.412139,54,10.0.3.4,10.0.3.7,43765,21,R,,,0,,1
1765661659.414528,74,10.0.3.4,10.0.3.7,34067,21,S,,,0,,1
1765661659.415243,74,10.0.3.7,10.0.3.4,21,34067,SA,,,0,,1
1765661659.415291,66,10.0.3.4,10.0.3.7,34067,21,A,,,0,,1
1765661659.4196477,86,10.0.3.7,10.0.3.4,21,34067,PA,,,220,(vsFTPd 2.3.4),1
1765661659.419687,66,10.0.3.4,10.0.3.7,34067,21,A,,,0,,1
1765661659.4201689,78,10.0.3.4,10.0.3.7,34067,21,PA,USER,admin,0,,1
1765661659.420852,66,10.0.3.7,10.0.3.4,21,34067,A,,,0,,1
1765661659.420853,100,10.0.3.7,10.0.3.4,21,34067,PA,,,331,Please specify the password.,1
1765661659.421188,79,10.0.3.4,10.0.3.7,34067,21,PA,PASS,123456,0,,1
1765661659.459519,66,10.0.3.7,10.0.3.4,21,34067,A,,,0,,1
1765661663.2690525,88,10.0.3.7,10.0.3.4,21,34067,PA,,,530,Login incorrect.,1
1765661663.269371,66,10.0.3.4,10.0.3.7,34067,21,FA,,,0,,1
1765661663.2701108,76,10.0.3.7,10.0.3.4,21,34067,PA,,,500,OOPS:,1
1765661663.270111,96,10.0.3.7,10.0.3.4,21,34067,PA,,,0,,1
1765661663.2701614,54,10.0.3.4,10.0.3.7,34067,21,R,,,0,,1
1765661663.270207,54,10.0.3.4,10.0.3.7,34067,21,R,,,0,,1
1765661663.270407,90,10.0.3.7,10.0.3.4,21,34067,FPA,,,500,OOPS: child died,1
1765661663.2704325,54,10.0.3.4,10.0.3.7,34067,21,R,,,0,,1
1765661663.2739863,74,10.0.3.4,10.0.3.7,46747,21,S,,,0,,1
1765661663.274765,74,10.0.3.7,10.0.3.4,21,46747,SA,,,0,,1
1765661663.2748148,66,10.0.3.4,10.0.3.7,46747,21,A,,,0,,1
1765661663.27905,86,10.0.3.7,10.0.3.4,21,46747,PA,,,220,(vsFTPd 2.3.4),1
1765661663.279091,66,10.0.3.4,10.0.3.7,46747,21,A,,,0,,1
1765661663.2795763,78,10.0.3.4,10.0.3.7,46747,21,PA,USER,adtec,0,,1
1765661663.2802978,66,10.0.3.7,10.0.3.4,21,46747,A,,,0,,1
1765661663.2802982,100,10.0.3.7,10.0.3.4,21,46747,PA,,,331,Please specify the password.,1
1765661663.280554,77,10.0.3.4,10.0.3.7,46747,21,PA,PASS,none,0,,1
1765661663.3183508,66,10.0.3.7,10.0.3.4,21,46747,A,,,0,,1
1765661666.678362,88,10.0.3.7,10.0.3.4,21,46747,PA,,,530,Login incorrect.,1
1765661666.6788054,66,10.0.3.4,10.0.3.7,46747,21,FA,,,0,,1
1765661666.6796155,76,10.0.3.7,10.0.3.4,21,46747,PA,,,500,OOPS:,1
1765661666.6796162,96,10.0.3.7,10.0.3.4,21,46747,PA,,,0,,1
1765661666.679672,54,10.0.3.4,10.0.3.7,46747,21,R,,,0,,1
1765661666.6797209,54,10.0.3.4,10.0.3.7,46747,21,R,,,0,,1
1765661666.680143,90,10.0.3.7,10.0.3.4,21,46747,FPA,,,500,OOPS: child died,1
1765661666.680171,54,10.0.3.4,10.0.3.7,46747,21,R,,,0,,1
1765661666.683647,74,10.0.3.4,10.0.3.7,39001,21,S,,,0,,1
1765661666.6844156,74,10.0.3.7,10.0.3.4,21,39001,SA,,,0,,1
1765661666.68447,66,10.0.3.4,10.0.3.7,39001,21,A,,,0,,1
1765661666.6895173,86,10.0.3.7,10.0.3.4,21,39001,PA,,,220,(vsFTPd 2.3.4),1
1765661666.6895585,66,10.0.3.4,10.0.3.7,39001,21,A,,,0,,1
1765661666.6900468,78,10.0.3.4,10.0.3.7,39001,21,PA,USER,admin,0,,1
1765661666.6907976,66,10.0.3.7,10.0.3.4,21,39001,A,,,0,,1
1765661666.690798,100,10.0.3.7,10.0.3.4,21,39001,PA,,,331,Please specify the password.,1
1765661666.691074,83,10.0.3.4,10.0.3.7,39001,21,PA,PASS,admin12345,0,,1
1765661666.72807,66,10.0.3.7,10.0.3.4,21,39001,A,,,0,,1
1765661668.967504,88,10.0.3.7,10.0.3.4,21,39001,PA,,,530,Login incorrect.,1
1765661668.9679213,66,10.0.3.4,10.0.3.7,39001,21,FA,,,0,,1
1765661668.968743,76,10.0.3.7,10.0.3.4,21,39001,PA,,,500,OOPS:,1
1765661668.9687438,96,10.0.3.7,10.0.3.4,21,39001,PA,,,0,,1
1765661668.968854,54,10.0.3.4,10.0.3.7,39001,21,R,,,0,,1
1765661668.9689107,54,10.0.3.4,10.0.3.7,39001,21,R,,,0,,1
1765661668.969125,90,10.0.3.7,10.0.3.4,21,39001,FPA,,,500,OOPS: child died,1
1765661668.9691522,54,10.0.3.4,10.0.3.7,39001,21,R,,,0,,1
1765661668.9725454,74,10.0.3.4,10.0.3.7,44107,21,S,,,0,,1
1765661668.9732032,74,10.0.3.7,10.0.3.4,21,44107,SA,,,0,,1
1765661668.973358,66,10.0.3.4,10.0.3.7,44107,21,A,,,0,,1
1765661668.97812,86,10.0.3.7,10.0.3.4,21,44107,PA,,,220,(vsFTPd 2.3.4),1
1765661668.9781637,66,10.0.3.4,10.0.3.7,44107,21,A,,,0,,1
1765661668.978768,77,10.0.3.4,10.0.3.7,44107,21,PA,USER,none,0,,1
1765661668.9795334,66,10.0.3.7,10.0.3.4,21,44107,A,,,0,,1
1765661668.979534,100,10.0.3.7,10.0.3.4,21,44107,PA,,,331,Please specify the password.,1
1765661668.9798183,83,10.0.3.4,10.0.3.7,44107,21,PA,PASS,dpstelecom,0,,1
1765661669.0179346,66,10.0.3.7,10.0.3.4,21,44107,A,,,0,,1
1765661672.2071602,88,10.0.3.7,10.0.3.4,21,44107,PA,,,530,Login incorrect.,1
1765661672.2075703,66,10.0.3.4,10.0.3.7,44107,21,FA,,,0,,1
1765661672.2084162,76,10.0.3.7,10.0.3.4,21,44107,PA,,,500,OOPS:,1
1765661672.2084167,96,10.0.3.7,10.0.3.4,21,44107,PA,,,0,,1
1765661672.2085557,54,10.0.3.4,10.0.3.7,44107,21,R,,,0,,1
1765661672.2086082,54,10.0.3.4,10.0.3.7,44107,21,R,,,0,,1
1765661672.208815,90,10.0.3.7,10.0.3.4,21,44107,FPA,,,500,OOPS: child died,1
1765661672.208841,54,10.0.3.4,10.0.3.7,44107,21,R,,,0,,1
1765661672.212461,74,10.0.3.4,10.0.3.7,41195,21,S,,,0,,1
1765661672.2133095,74,10.0.3.7,10.0.3.4,21,41195,SA,,,0,,1
1765661672.2133594,66,10.0.3.4,10.0.3.7,41195,21,A,,,0,,1
1765661672.2180796,86,10.0.3.7,10.0.3.4,21,41195,PA,,,220,(vsFTPd 2.3.4),1
1765661672.2181308,66,10.0.3.4,10.0.3.7,41195,21,A,,,0,,1
1765661672.218546,83,10.0.3.4,10.0.3.7,41195,21,PA,USER,instrument,0,,1
1765661672.219275,66,10.0.3.7,10.0.3.4,21,41195,A,,,0,,1
1765661672.219459,100,10.0.3.7,10.0.3.4,21,41195,PA,,,331,Please specify the password.,1
1765661672.2198174,83,10.0.3.4,10.0.3.7,41195,21,PA,PASS,instrument,0,,1
1765661672.2567012,66,10.0.3.7,10.0.3.4,21,41195,A,,,0,,1
1765661675.1871774,88,10.0.3.7,10.0.3.4,21,41195,PA,,,530,Login incorrect.,1
1765661675.187652,66,10.0.3.4,10.0.3.7,41195,21,FA,,,0,,1
1765661675.1884978,76,10.0.3.7,10.0.3.4,21,41195,PA,,,500,OOPS:,1
1765661675.1884985,96,10.0.3.7,10.0.3.4,21,41195,PA,,,0,,1
1765661675.188568,54,10.0.3.4,10.0.3.7,41195,21,R,,,0,,1
1765661675.1886332,54,10.0.3.4,10.0.3.7,41195,21,R,,,0,,1
1765661675.1890657,90,10.0.3.7,10.0.3.4,21,41195,FPA,,,500,OOPS: child died,1
1765661675.1890993,54,10.0.3.4,10.0.3.7,41195,21,R,,,0,,1
1765661675.1919518,74,10.0.3.4,10.0.3.7,33229,21,S,,,0,,1
1765661675.1926875,74,10.0.3.7,10.0.3.4,21,33229,SA,,,0,,1
1765661675.1927526,66,10.0.3.4,10.0.3.7,33229,21,A,,,0,,1
1765661675.1975076,86,10.0.3.7,10.0.3.4,21,33229,PA,,,220,(vsFTPd 2.3.4),1
1765661675.197565,66,10.0.3.4,10.0.3.7,33229,21,A,,,0,,1
1765661675.1979668,77,10.0.3.4,10.0.3.7,33229,21,PA,USER,user,0,,1
1765661675.1985743,66,10.0.3.7,10.0.3.4,21,33229,A,,,0,,1
1765661675.1985748,100,10.0.3.7,10.0.3.4,21,33229,PA,,,331,Please specify the password.,1
1765661675.198944,81,10.0.3.4,10.0.3.7,33229,21,PA,PASS,password,0,,1
1765661675.236175,66,10.0.3.7,10.0.3.4,21,33229,A,,,0,,1
1765661678.2463305,88,10.0.3.7,10.0.3.4,21,33229,PA,,,530,Login incorrect.,1
1765661678.2468238,66,10.0.3.4,10.0.3.7,33229,21,FA,,,0,,1
1765661678.2476888,76,10.0.3.7,10.0.3.4,21,33229,PA,,,500,OOPS:,1
1765661678.2476892,96,10.0.3.7,10.0.3.4,21,33229,PA,,,0,,1
1765661678.2477517,54,10.0.3.4,10.0.3.7,33229,21,R,,,0,,1
1765661678.247798,54,10.0.3.4,10.0.3.7,33229,21,R,,,0,,1
1765661678.2479596,90,10.0.3.7,10.0.3.4,21,33229,FPA,,,500,OOPS: child died,1
1765661678.247977,54,10.0.3.4,10.0.3.7,33229,21,R,,,0,,1
1765661678.250111,74,10.0.3.4,10.0.3.7,45481,21,S,,,0,,1
1765661678.250763,74,10.0.3.7,10.0.3.4,21,45481,SA,,,0,,1
1765661678.2508209,66,10.0.3.4,10.0.3.7,45481,21,A,,,0,,1
1765661678.255231,86,10.0.3.7,10.0.3.4,21,45481,PA,,,220,(vsFTPd 2.3.4),1
1765661678.2552774,66,10.0.3.4,10.0.3.7,45481,21,A,,,0,,1
1765661678.2558117,77,10.0.3.4,10.0.3.7,45481,21,PA,USER,root,0,,1
1765661678.2565138,66,10.0.3.7,10.0.3.4,21,45481,A,,,0,,1
1765661678.2565143,100,10.0.3.7,10.0.3.4,21,45481,PA,,,331,Please specify the password.,1
1765661678.2568574,81,10.0.3.4,10.0.3.7,45481,21,PA,PASS,password,0,,1
1765661678.295166,66,10.0.3.7,10.0.3.4,21,45481,A,,,0,,1
1765661680.386696,88,10.0.3.7,10.0.3.4,21,45481,PA,,,530,Login incorrect.,1
1765661680.3871934,66,10.0.3.4,10.0.3.7,45481,21,FA,,,0,,1
1765661680.388036,76,10.0.3.7,10.0.3.4,21,45481,PA,,,500,OOPS:,1
1765661680.3880367,96,10.0.3.7,10.0.3.4,21,45481,PA,,,0,,1
1765661680.3880973,54,10.0.3.4,10.0.3.7,45481,21,R,,,0,,1
1765661680.3881438,54,10.0.3.4,10.0.3.7,45481,21,R,,,0,,1
1765661680.388333,90,10.0.3.7,10.0.3.4,21,45481,FPA,,,500,OOPS: child died,1
1765661680.3883576,54,10.0.3.4,10.0.3.7,45481,21,R,,,0,,1
1765661680.390725,74,10.0.3.4,10.0.3.7,35795,21,S,,,0,,1
1765661680.3914237,74,10.0.3.7,10.0.3.4,21,35795,SA,,,0,,1
1765661680.391482,66,10.0.3.4,10.0.3.7,35795,21,A,,,0,,1
1765661680.3957777,86,10.0.3.7,10.0.3.4,21,35795,PA,,,220,(vsFTPd 2.3.4),1
1765661680.3958244,66,10.0.3.4,10.0.3.7,35795,21,A,,,0,,1
1765661680.3961546,80,10.0.3.4,10.0.3.7,35795,21,PA,USER,default,0,,1
1765661680.396818,66,10.0.3.7,10.0.3.4,21,35795,A,,,0,,1
1765661680.3968184,100,10.0.3.7,10.0.3.4,21,35795,PA,,,331,Please specify the password.,1
1765661680.3974366,80,10.0.3.4,10.0.3.7,35795,21,PA,PASS,default,0,,1
1765661680.4354408,66,10.0.3.7,10.0.3.4,21,35795,A,,,0,,1
1765661683.7956946,88,10.0.3.7,10.0.3.4,21,35795,PA,,,530,Login incorrect.,1
1765661683.7962108,66,10.0.3.4,10.0.3.7,35795,21,FA,,,0,,1
1765661683.7970052,76,10.0.3.7,10.0.3.4,21,35795,PA,,,500,OOPS:,1
1765661683.797006,96,10.0.3.7,10.0.3.4,21,35795,PA,,,0,,1
1765661683.7971926,54,10.0.3.4,10.0.3.7,35795,21,R,,,0,,1
1765661683.7972517,54,10.0.3.4,10.0.3.7,35795,21,R,,,0,,1
1765661683.797566,90,10.0.3.7,10.0.3.4,21,35795,FPA,,,500,OOPS: child died,1
1765661683.7975905,54,10.0.3.4,10.0.3.7,35795,21,R,,,0,,1
1765661683.7996688,74,10.0.3.4,10.0.3.7,45281,21,S,,,0,,1
1765661683.8003595,74,10.0.3.7,10.0.3.4,21,45281,SA,,,0,,1
1765661683.8004167,66,10.0.3.4,10.0.3.7,45281,21,A,,,0,,1
1765661683.804692,86,10.0.3.7,10.0.3.4,21,45281,PA,,,220,(vsFTPd 2.3.4),1
1765661683.804741,66,10.0.3.4,10.0.3.7,45281,21,A,,,0,,1
1765661683.805264,78,10.0.3.4,10.0.3.7,45281,21,PA,USER,admin,0,,1
1765661683.805896,66,10.0.3.7,10.0.3.4,21,45281,A,,,0,,1
1765661683.8058968,100,10.0.3.7,10.0.3.4,21,45281,PA,,,331,Please specify the password.,1
1765661683.8062334,80,10.0.3.4,10.0.3.7,45281,21,PA,PASS,default,0,,1
1765661683.8437035,66,10.0.3.7,10.0.3.4,21,45281,A,,,0,,1
1765661686.754418,88,10.0.3.7,10.0.3.4,21,45281,PA,,,530,Login incorrect.,1
1765661686.754938,66,10.0.3.4,10.0.3.7,45281,21,FA,,,0,,1
1765661686.7557683,76,10.0.3.7,10.0.3.4,21,45281,PA,,,500,OOPS:,1
1765661686.7557688,96,10.0.3.7,10.0.3.4,21,45281,PA,,,0,,1
1765661686.7558367,54,10.0.3.4,10.0.3.7,45281,21,R,,,0,,1
1765661686.7558832,54,10.0.3.4,10.0.3.7,45281,21,R,,,0,,1
1765661686.7561877,90,10.0.3.7,10.0.3.4,21,45281,FPA,,,500,OOPS: child died,1
1765661686.756215,54,10.0.3.4,10.0.3.7,45281,21,R,,,0,,1
1765661686.7584467,74,10.0.3.4,10.0.3.7,44309,21,S,,,0,,1
1765661686.759086,74,10.0.3.7,10.0.3.4,21,44309,SA,,,0,,1
1765661686.7591453,66,10.0.3.4,10.0.3.7,44309,21,A,,,0,,1
1765661686.7633336,86,10.0.3.7,10.0.3.4,21,44309,PA,,,220,(vsFTPd 2.3.4),1
1765661686.76343,66,10.0.3.4,10.0.3.7,44309,21,A,,,0,,1
1765661686.763714,76,10.0.3.4,10.0.3.7,44309,21,PA,USER,nmt,0,,1
1765661686.76447,66,10.0.3.7,10.0.3.4,21,44309,A,,,0,,1
1765661686.7644706,100,10.0.3.7,10.0.3.4,21,44309,PA,,,331,Please specify the password.,1
1765661686.7648358,77,10.0.3.4,10.0.3.7,44309,21,PA,PASS,1234,0,,1
1765661686.8042667,66,10.0.3.7,10.0.3.4,21,44309,A,,,0,,1
1765661689.7932029,88,10.0.3.7,10.0.3.4,21,44309,PA,,,530,Login incorrect.,1
1765661689.7936614,66,10.0.3.4,10.0.3.7,44309,21,FA,,,0,,1
1765661689.794335,76,10.0.3.7,10.0.3.4,21,44309,PA,,,500,OOPS:,1
1765661689.7943354,96,10.0.3.7,10.0.3.4,21,44309,PA,,,0,,1
1765661689.7943914,54,10.0.3.4,10.0.3.7,44309,21,R,,,0,,1
1765661689.7944343,54,10.0.3.4,10.0.3.7,44309,21,R,,,0,,1
1765661689.794835,90,10.0.3.7,10.0.3.4,21,44309,FPA,,,500,OOPS: child died,1
1765661689.7948632,54,10.0.3.4,10.0.3.7,44309,21,R,,,0,,1
1765661689.7977655,74,10.0.3.4,10.0.3.7,45065,21,S,,,0,,1
1765661689.798477,74,10.0.3.7,10.0.3.4,21,45065,SA,,,0,,1
1765661689.798536,66,10.0.3.4,10.0.3.7,45065,21,A,,,0,,1
1765661689.8026338,86,10.0.3.7,10.0.3.4,21,45065,PA,,,220,(vsFTPd 2.3.4),1
1765661689.8026817,66,10.0.3.4,10.0.3.7,45065,21,A,,,0,,1
1765661689.8030095,78,10.0.3.4,10.0.3.7,45065,21,PA,USER,admin,0,,1
1765661689.803747,66,10.0.3.7,10.0.3.4,21,45065,A,,,0,,1
1765661689.8037474,100,10.0.3.7,10.0.3.4,21,45065,PA,,,331,Please specify the password.,1
1765661689.8041463,80,10.0.3.4,10.0.3.7,45065,21,PA,PASS,Janitza,0,,1
1765661689.8434153,66,10.0.3.7,10.0.3.4,21,45065,A,,,0,,1
1765661691.9132223,88,10.0.3.7,10.0.3.4,21,45065,PA,,,530,Login incorrect.,1
1765661691.9137418,66,10.0.3.4,10.0.3.7,45065,21,FA,,,0,,1
1765661691.9145458,76,10.0.3.7,10.0.3.4,21,45065,PA,,,500,OOPS:,1
1765661691.9145465,96,10.0.3.7,10.0.3.4,21,45065,PA,,,0,,1
1765661691.9146044,54,10.0.3.4,10.0.3.7,45065,21,R,,,0,,1
1765661691.9146664,54,10.0.3.4,10.0.3.7,45065,21,R,,,0,,1
1765661691.9149692,90,10.0.3.7,10.0.3.4,21,45065,FPA,,,500,OOPS: child died,1
1765661691.9149957,54,10.0.3.4,10.0.3.7,45065,21,R,,,0,,1
1765661691.9172647,74,10.0.3.4,10.0.3.7,43959,21,S,,,0,,1
1765661691.9179828,74,10.0.3.7,10.0.3.4,21,43959,SA,,,0,,1
1765661691.9180412,66,10.0.3.4,10.0.3.7,43959,21,A,,,0,,1
1765661691.9221237,86,10.0.3.7,10.0.3.4,21,43959,PA,,,220,(vsFTPd 2.3.4),1
1765661691.9221718,66,10.0.3.4,10.0.3.7,43959,21,A,,,0,,1
1765661691.9225378,83,10.0.3.4,10.0.3.7,43959,21,PA,USER,supervisor,0,,1
1765661691.9231987,66,10.0.3.7,10.0.3.4,21,43959,A,,,0,,1
1765661691.9231992,100,10.0.3.7,10.0.3.4,21,43959,PA,,,331,Please specify the password.,1
1765661691.923552,83,10.0.3.4,10.0.3.7,43959,21,PA,PASS,supervisor,0,,1
1765661691.9628978,66,10.0.3.7,10.0.3.4,21,43959,A,,,0,,1
1765661695.302997,88,10.0.3.7,10.0.3.4,21,43959,PA,,,530,Login incorrect.,1
1765661695.3034506,66,10.0.3.4,10.0.3.7,43959,21,FA,,,0,,1
1765661695.304308,76,10.0.3.7,10.0.3.4,21,43959,PA,,,500,OOPS:,1
1765661695.3043084,96,10.0.3.7,10.0.3.4,21,43959,PA,,,0,,1
1765661695.3043697,54,10.0.3.4,10.0.3.7,43959,21,R,,,0,,1
1765661695.3044178,54,10.0.3.4,10.0.3.7,43959,21,R,,,0,,1
1765661695.3046176,90,10.0.3.7,10.0.3.4,21,43959,FPA,,,500,OOPS: child died,1
1765661695.304638,54,10.0.3.4,10.0.3.7,43959,21,R,,,0,,1
1765661695.3068483,74,10.0.3.4,10.0.3.7,33737,21,S,,,0,,1
1765661695.3075027,74,10.0.3.7,10.0.3.4,21,33737,SA,,,0,,1
1765661695.307561,66,10.0.3.4,10.0.3.7,33737,21,A,,,0,,1
1765661695.311816,86,10.0.3.7,10.0.3.4,21,33737,PA,,,220,(vsFTPd 2.3.4),1
1765661695.311861,66,10.0.3.4,10.0.3.7,33737,21,A,,,0,,1
1765661695.3122592,76,10.0.3.4,10.0.3.7,33737,21,PA,USER,ftp,0,,1
1765661695.3129716,66,10.0.3.7,10.0.3.4,21,33737,A,,,0,,1
1765661695.312972,100,10.0.3.7,10.0.3.4,21,33737,PA,,,331,Please specify the password.,1
1765661695.3134327,76,10.0.3.4,10.0.3.7,33737,21,PA,PASS,ftp,0,,1
1765661695.3153727,89,10.0.3.7,10.0.3.4,21,33737,PA,,,230,Login successful.,1
1765661695.3156753,66,10.0.3.4,10.0.3.7,33737,21,FA,,,0,,1
1765661695.316486,76,10.0.3.7,10.0.3.4,21,33737,PA,,,500,OOPS:,1
1765661695.3164866,96,10.0.3.7,10.0.3.4,21,33737,PA,,,0,,1
1765661695.3165345,54,10.0.3.4,10.0.3.7,33737,21,R,,,0,,1
1765661695.3165796,54,10.0.3.4,10.0.3.7,33737,21,R,,,0,,1
1765661695.3168936,90,10.0.3.7,10.0.3.4,21,33737,FPA,,,500,OOPS: child died,1
1765661695.316918,54,10.0.3.4,10.0.3.7,33737,21,R,,,0,,1
1765661697.6717896,60,,,0,0,,,,0,,1
1765661701.9612224,286,10.0.3.7,10.0.3.255,0,0,,,,0,,1
1765661701.9612231,257,10.0.3.7,10.0.3.255,0,0,,,,0,,1
1765661820.2000325,324,10.0.3.4,10.0.3.3,0,0,,,,0,,1
1765661820.22305,590,10.0.3.3,10.0.3.4,0,0,,,,0,,1
1765661825.3135223,42,,,0,0,,,,0,,1
1765661825.3145795,60,,,0,0,,,,0,,1
1765661911.7016072,74,10.0.3.4,10.0.3.7,43049,21,S,,,0,,1
1765661911.7023182,74,10.0.3.7,10.0.3.4,21,43049,SA,,,0,,1
1765661911.7023673,66,10.0.3.4,10.0.3.7,43049,21,A,,,0,,1
1765661911.704013,86,10.0.3.7,10.0.3.4,21,43049,PA,,,220,(vsFTPd 2.3.4),1
1765661911.704027,66,10.0.3.4,10.0.3.7,43049,21,A,,,0,,1
1765661911.704275,77,10.0.3.4,10.0.3.7,43049,21,PA,USER,root,0,,1
1765661911.7047136,66,10.0.3.7,10.0.3.4,21,43049,A,,,0,,1
1765661911.7047138,100,10.0.3.7,10.0.3.4,21,43049,PA,,,331,Please specify the password.,1
1765661911.70488,83,10.0.3.4,10.0.3.7,43049,21,PA,PASS,rootpasswd,0,,1
1765661911.7381418,66,10.0.3.7,10.0.3.4,21,43049,A,,,0,,1
1765661914.2789423,88,10.0.3.7,10.0.3.4,21,43049,PA,,,530,Login incorrect.,1
1765661914.2794085,66,10.0.3.4,10.0.3.7,43049,21,FA,,,0,,1
1765661914.2801454,76,10.0.3.7,10.0.3.4,21,43049,PA,,,500,OOPS:,1
1765661914.280146,96,10.0.3.7,10.0.3.4,21,43049,PA,,,0,,1
1765661914.280237,54,10.0.3.4,10.0.3.7,43049,21,R,,,0,,1
1765661914.2803512,54,10.0.3.4,10.0.3.7,43049,21,R,,,0,,1
1765661914.2806103,90,10.0.3.7,10.0.3.4,21,43049,FPA,,,500,OOPS: child died,1
1765661914.2806368,54,10.0.3.4,10.0.3.7,43049,21,R,,,0,,1
1765661914.286579,74,10.0.3.4,10.0.3.7,42777,21,S,,,0,,1
1765661914.2872736,74,10.0.3.7,10.0.3.4,21,42777,SA,,,0,,1
1765661914.287327,66,10.0.3.4,10.0.3.7,42777,21,A,,,0,,1
1765661914.291492,86,10.0.3.7,10.0.3.4,21,42777,PA,,,220,(vsFTPd 2.3.4),1
1765661914.2915332,66,10.0.3.4,10.0.3.7,42777,21,A,,,0,,1
1765661914.2921093,77,10.0.3.4,10.0.3.7,42777,21,PA,USER,root,0,,1
